,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_454,56.29999999999927,4.0,0,2551,0,0,6,,,167920627,92534072,19894681,209890,54358813,1784166,285939,1183
run_455,56.29999999999927,4.009999999999991,0,2450,0,0,5,,,151999491,98066415,22290431,269878,55649663,1672329,265326,520
run_456,60.60000000000218,0.03999999999996362,0,2566,0,0,6,,,167092675,92537514,19886589,210213,54695637,1765057,274047,1132
run_457,60.70000000000073,0.03999999999996362,0,2422,0,0,8,,,153397763,98417683,22592069,268473,56112369,1692680,274659,741
run_458,55.5,3.980000000000018,0,2434,0,0,5,,,163844773,91473389,19955616,212008,55544462,1772672,281387,578
run_459,60.60000000000218,0.029999999999972715,0,2583,0,0,6,,,143517817,99820531,23543584,282137,55978961,1612240,276910,320
run_460,52.29999999999927,8.019999999999982,0,2443,0,0,6,,,165814582,93205680,20207921,221347,55831184,1776570,267980,1451
run_461,61.0,0.0500000000001819,0,2445,0,0,6,,,148250808,98919986,23181815,278421,56050297,1660697,275500,440
run_462,56.79999999999927,4.039999999999964,0,2468,0,0,7,,,170608013,93363310,19931274,205179,53844458,1781579,282178,1264
run_463,57.099999999998545,3.849999999999909,0,2473,0,0,8,,,155893487,95641584,21967496,257787,55952674,1708956,279792,952
run_464,56.79999999999927,4.039999999999964,0,2440,0,0,7,,,142456960,102897435,24839501,290010,56220408,1581819,290365,369
run_465,56.29999999999927,4.010000000000218,0,2427,0,0,6,,,161098673,95190580,21236554,231500,55949951,1765766,273437,1006
run_466,52.20000000000073,8.009999999999991,0,2442,0,0,5,,,141258107,102385215,24631828,284826,55853752,1545229,272649,250
run_467,59.79999999999927,0.0,0,2439,0,0,7,,,155235694,96457569,21858089,267448,55772151,1738242,269936,409
run_468,57.10000000000218,4.0499999999999545,0,2414,0,0,7,,,173015533,94435154,19763024,202399,52609826,2038147,345386,1364
run_469,59.70000000000073,0.0,0,2564,0,0,5,,,151740486,96363432,22123434,273406,55720848,1724783,269466,410
run_470,51.79999999999927,7.980000000000018,0,2467,0,0,5,,,164270800,92170451,20050452,212876,55475221,1760327,270390,856
run_471,59.79999999999927,0.0,0,2570,0,0,7,,,139993705,101991874,24272313,290490,55832659,1553965,271168,246
run_472,57.20000000000073,3.8599999999999,0,2435,0,0,6,,,162407739,95566012,21156891,220296,55922420,1778306,274710,1266
run_473,60.70000000000073,0.03999999999996362,0,2427,0,0,6,,,146462137,100362917,23803824,282544,56078180,1619955,277421,486
run_474,52.400000000001455,8.019999999999982,0,2563,0,0,7,,,166950938,93247559,20045672,220935,55563317,1756559,270488,1036
run_475,60.60000000000218,0.040000000000190994,0,2560,0,0,6,,,146413836,100679024,23611480,286726,55897525,1600604,273472,435
run_476,52.0,8.0,0,2439,0,0,6,,,163534965,93126386,20317617,222810,55719163,1778687,270059,590
run_477,51.79999999999927,7.990000000000009,0,2461,0,0,6,,,137650374,101539870,25105622,297725,55976395,1566524,283478,143
run_478,56.5,3.8199999999999363,0,2451,0,0,7,,,159293063,94114968,21206950,260633,55625570,1747084,265603,666
run_479,60.69999999999709,0.03999999999996362,0,2471,0,0,5,,,175853434,92522872,19872879,197646,52647218,1796525,285718,1121
run_480,60.599999999998545,0.0,0,2557,0,0,6,,,158117807,95762583,21692865,252741,56176507,1763043,275368,676
run_481,60.5,0.0,0,2454,0,0,7,,,140598744,102601857,24450481,293805,56121114,1566942,275286,217
run_482,56.79999999999927,3.900000000000091,0,2568,0,0,7,,,163423893,94916101,20778654,229664,55683899,1746184,265974,1307
run_483,61.29999999999927,0.05999999999994543,0,2443,0,0,6,,,151424093,99810063,23339180,276355,56065782,1638853,274338,748
run_484,58.0,4.099999999999909,0,2569,0,0,7,,,178241906,93981208,19778368,200414,50751554,1829163,283761,1305
run_485,60.80000000000291,0.03999999999996362,0,2438,0,0,7,,,168844763,93302492,19827723,213467,54218534,1792390,280847,1264
run_486,55.89999999999782,4.0,0,2561,0,0,6,,,143030066,98938958,23303618,281062,55765468,1626181,270350,226
run_487,56.39999999999782,4.020000000000209,0,2422,0,0,7,,,166506573,92866195,20042182,214903,55699636,1985092,328356,946
run_488,61.0,0.049999999999954525,0,2454,0,0,6,,,151939924,99466650,23203905,276634,56085422,1658181,276493,798
run_489,56.79999999999927,4.039999999999964,0,2432,0,0,8,,,172392795,92789228,19835587,200459,53196810,1790998,277351,1287
run_490,60.69999999999709,0.0,0,2446,0,0,6,,,157460960,96345069,21633680,264527,55811832,1747013,271018,1117
run_491,57.10000000000218,3.8900000000001,0,2562,0,0,6,,,175887923,92133482,19868229,200824,52186382,1820621,288864,1281
run_492,56.60000000000218,4.029999999999973,0,2445,0,0,7,,,158569105,93473135,21115993,223513,56388704,1786875,270813,4126
run_493,60.400000000001455,0.01999999999998181,0,2556,0,0,6,,,143681852,100878039,23788982,286670,55861944,1594996,271483,349
run_494,59.099999999998545,0.15999999999985448,0,2446,0,0,5,,,154585474,94967775,21634612,261398,55813982,1737593,265089,468
run_495,60.20000000000073,0.010000000000218279,0,2563,0,0,6,,,168083326,91977467,19927198,207464,54706840,1765098,286064,1040
run_496,56.400000000001455,4.019999999999982,0,2422,0,0,7,,,149909717,99267700,22911054,276894,56026163,1670735,273450,689
run_497,56.5,4.019999999999982,0,2555,0,0,5,,,168335799,92694208,19916245,211997,54493488,1761881,281008,1137
run_498,60.5,0.01999999999998181,0,2565,0,0,6,,,145894527,99209631,23796032,280141,56111806,1626656,283527,610
run_499,52.29999999999927,8.009999999999991,0,2443,0,0,7,,,169033132,91881106,19909187,211948,54734298,1790114,284575,929
run_500,60.30000000000291,0.009999999999990905,0,2447,0,0,7,,,148373834,99410391,23066196,276005,55867865,1647027,268185,483
run_501,60.5,0.01999999999998181,0,2559,0,0,6,,,165515813,93881977,20069727,214738,54861650,1765043,271389,1144
run_502,60.10000000000218,0.009999999999990905,0,2444,0,0,6,,,147648371,100004461,23111771,283888,55806389,1627911,272520,466
run_503,56.39999999999782,4.019999999999982,0,2439,0,0,6,,,167627655,93420276,19993244,212969,55694340,1787287,275914,1120
run_504,60.900000000001455,0.040000000000190994,0,2429,0,0,7,,,150316988,100164396,23354195,276096,56263228,1647515,277645,662
run_505,52.0,7.990000000000009,0,2443,0,0,6,,,166188056,91841455,19945698,212701,55518520,1770480,274776,954
run_506,60.60000000000218,0.01999999999998181,0,2466,0,0,7,,,145114920,101242221,23889878,286525,56023702,1604605,273263,413
run_507,55.69999999999709,3.980000000000018,0,2569,0,0,7,,,159724390,94900583,21123972,264301,55706766,1754042,268710,523
run_508,56.099999999998545,4.0,0,2440,0,0,6,,,172325359,90220974,19891875,204112,53386000,1799739,283272,983
run_509,56.69999999999709,3.8299999999999272,0,2441,0,0,6,,,155367663,96282836,22057653,262560,55794914,1705566,268310,992
run_510,48.79999999999927,12.039999999999964,0,2564,0,0,6,,,176284196,92480285,19931670,198508,52734380,1792069,287849,1330
run_511,60.900000000001455,0.0,0,2558,0,0,6,,,156664024,96008733,22091713,241962,56136364,1754875,271332,3031
run_512,57.400000000001455,3.9200000000000728,0,2420,0,0,5,,,145574356,99233939,24356178,280015,56578642,1621683,281175,3172
run_513,56.0,4.0,0,2442,0,0,5,,,166454092,92309420,19966859,215180,55515762,1779026,274959,1005
run_514,60.099999999998545,0.009999999999990905,0,2444,0,0,7,,,143971227,100344661,23651196,282328,55927356,1611478,276592,386
run_515,60.19999999999709,0.009999999999990905,0,2567,0,0,6,,,160723050,95247492,21225222,257475,55821969,1975379,328666,664
run_516,55.70000000000073,3.990000000000009,0,2547,0,0,7,,,137701849,102882714,25392250,295105,56051044,1547385,281035,152
run_517,56.099999999998545,4.0,0,2566,0,0,5,,,150708003,95583403,21994918,270300,55538544,1695473,266746,485
run_518,55.5,3.980000000000018,0,2443,0,0,5,,,163068369,91690676,20049688,217461,55601280,1761400,273489,579
run_519,60.900000000001455,0.049999999999954525,0,2566,0,0,7,,,143929466,100909257,23923125,288654,56119770,1609797,276597,404
run_520,59.79999999999927,0.0,0,2424,0,0,6,,,161960295,93756446,20672172,224241,55873211,1756033,270193,460
run_521,60.400000000001455,0.01999999999998181,0,2445,0,0,6,,,139063844,102181136,24430869,287621,55896542,1564614,276824,308
run_522,61.80000000000291,0.0,0,2443,0,0,7,,,163537209,95413040,21136701,222463,54657922,1794562,272865,3623
run_523,57.900000000001455,3.7799999999999727,0,2447,0,0,6,,,160101989,95019335,21320616,228460,55960450,1779312,271595,2128
run_524,59.79999999999927,0.0,0,2435,0,0,6,,,137611343,101113678,24345121,287185,56032604,1588392,277958,248
run_525,60.60000000000218,0.0,0,2439,0,0,6,,,162952702,94110432,20538484,253211,55444317,1741321,266417,1350
run_526,57.099999999998545,3.880000000000109,0,2453,0,0,6,,,176788158,93636793,19825808,195701,51452885,1807788,286916,2132
run_527,61.400000000001455,0.06999999999993634,0,2420,0,0,7,,,163569987,95064054,20751245,230917,54924396,1817901,283302,4677
run_528,56.30000000000291,4.009999999999991,0,2546,0,0,7,,,151254419,96802096,22254081,271610,55798456,1693307,271538,481
run_529,51.70000000000073,7.990000000000009,0,2441,0,0,5,,,165624794,91398087,19915538,214773,55423429,1773037,282066,637
run_530,61.10000000000218,0.05999999999994543,0,2445,0,0,6,,,151844635,97737238,22387603,274994,55894090,1698236,273789,680
run_531,51.69999999999709,7.990000000000009,0,2444,0,0,6,,,163726141,91626618,19935891,214026,55495674,1778169,271615,636
run_532,60.70000000000073,0.040000000000190994,0,2461,0,0,6,,,146500274,100323612,23410863,279733,55873420,1620565,272218,542
run_533,56.599999999998545,4.029999999999973,0,2507,0,0,5,,,168191249,93085897,20006114,209550,54818657,1758490,274585,1935
run_534,55.89999999999782,3.990000000000009,0,2445,0,0,6,,,142716863,100147674,23538384,285943,55902443,1629117,272752,405
run_535,61.29999999999927,0.05999999999994543,0,2557,0,0,6,,,168242107,93783205,19890492,206508,54083120,1790246,281666,1492
run_536,55.70000000000073,3.980000000000018,0,2437,0,0,6,,,147258777,97854428,22535453,279232,55691426,1667501,265760,328
run_537,52.69999999999709,8.029999999999973,0,2440,0,0,6,,,166836983,93237979,19927343,215038,55188075,1781181,273155,1700
run_538,60.400000000001455,0.01999999999998181,0,2565,0,0,6,,,143452139,100412428,23571070,287195,56069187,1840996,340318,402
run_539,52.5,8.019999999999982,0,2441,0,0,6,,,167435065,91282487,19916188,213281,54920098,1786323,274824,1171
run_540,60.5,0.01999999999998181,0,2442,0,0,5,,,147517994,99403323,22825352,277856,55754544,1642630,266739,807
run_541,56.89999999999782,4.040000000000191,0,2538,0,0,6,,,169709021,93863851,19962138,211994,54022779,1772459,280481,1951
run_542,57.099999999998545,3.849999999999909,0,2438,0,0,8,,,157400565,97129327,21767232,262566,55846497,1754711,270226,1865
run_543,53.400000000001455,8.069999999999936,0,2420,0,0,7,,,147852484,101398098,24268047,288611,56112810,1593030,279728,885
run_544,57.10000000000218,4.060000000000173,0,2533,0,0,6,,,162626637,92516054,19942728,212471,54518752,1805149,271514,5434
run_545,61.20000000000073,0.0,0,2436,0,0,6,,,160875225,96456172,21299944,258346,55805420,1756360,269792,2537
run_546,60.70000000000073,0.0,0,2442,0,0,7,,,141520566,102324862,24156233,289702,55915196,1580119,274981,649
run_547,61.80000000000291,0.0,0,2440,0,0,6,,,165537744,94943727,20297823,210899,53958185,1821525,284836,3321
run_548,57.70000000000073,3.8799999999998818,0,2444,0,0,6,,,160121639,94652739,21453533,219432,55907880,1761813,270052,3845
run_549,62.70000000000073,0.0,0,2443,0,0,7,,,158233486,97066136,21970043,226612,55735601,1704707,274378,4416
run_550,59.0,3.8900000000001,0,2443,0,0,6,,,166789229,96595936,20415801,220715,54212498,1795611,274068,4051
run_551,62.0,0.0,0,2426,0,0,6,,,165554441,95875441,20643284,218598,55536747,1776906,273515,2912
run_552,56.400000000001455,3.9199999999998454,0,2439,0,0,6,,,146405025,98892881,23039340,286004,55900422,1648683,269187,565
run_553,52.900000000001455,8.050000000000182,0,2441,0,0,8,,,171851727,92256805,19957838,207335,53726767,1790990,275339,1752
run_554,58.20000000000073,3.9099999999998545,0,2505,0,0,6,,,164930657,96092045,20730957,226071,54690237,1791751,273637,2833
run_555,61.5,0.0,0,2434,0,0,7,,,157825269,96119353,21777851,245350,56068630,1723764,271901,2179
run_556,60.79999999999927,0.0,0,2540,0,0,6,,,142632861,101265276,24046108,280674,55693030,1576630,271367,423
run_557,56.80000000000291,3.9700000000000273,0,2446,0,0,7,,,165837278,93890884,20452365,214499,55743397,1770857,274783,1950
run_558,60.30000000000291,0.009999999999990905,0,2430,0,0,6,,,143407525,100640402,24004651,284298,56135499,1622791,282304,374
run_559,52.39999999999418,8.019999999999982,0,2427,0,0,8,,,166363444,93077804,20086735,220044,55614786,1769028,268323,1827
run_560,60.799999999995634,0.03999999999996362,0,2568,0,0,8,,,148144658,100327115,23697464,277027,55886366,1799606,330054,889
run_561,52.599999999998545,8.029999999999973,0,2442,0,0,5,,,168503779,92975093,19914657,212078,54268987,1792958,283743,2594
run_562,56.69999999999709,4.029999999999973,0,2448,0,0,6,,,152592321,97374464,22503390,273391,55895240,1682477,268736,1286
run_563,48.900000000001455,11.759999999999991,0,2430,0,0,5,,,173142218,93284353,19901885,204873,53047622,1796716,285332,2186
run_564,57.200000000004366,3.8500000000001364,0,2570,0,0,7,,,160590155,95401872,21157750,256334,55665977,1937922,321842,1846
run_565,57.0,4.059999999999945,0,2570,0,0,6,,,144034458,101348967,24371906,283634,56059257,1575053,274096,784
run_566,61.099999999998545,0.05999999999994543,0,2424,0,0,6,,,169992218,94531790,19846049,212392,53686685,1807009,289858,2253
run_567,56.0,4.0,0,2429,0,0,6,,,151306395,97547307,22263086,270245,55708577,1696450,267718,751
run_568,52.39999999999418,8.009999999999991,0,2565,0,0,5,,,166543295,92493117,19845376,213156,54882487,1769272,278813,1897
run_569,57.200000000004366,3.8500000000001364,0,2564,0,0,7,,,150530550,97869591,22853271,268068,55894763,1660950,275724,1357
run_570,57.0,4.0499999999999545,0,2444,0,0,6,,,175639974,93790262,19779728,202596,52428600,1803770,286290,2210
run_571,55.700000000004366,3.980000000000018,0,2434,0,0,7,,,154730396,95978513,21748914,263196,55764026,1747419,269034,783
run_572,55.900000000001455,3.990000000000009,0,2505,0,0,6,,,166741337,91123246,19934519,206954,55205824,1757192,275949,1450
run_573,60.19999999999709,0.009999999999990905,0,2443,0,0,6,,,142090278,100729172,23981586,286013,55899359,1597072,274555,392
run_574,48.5,12.019999999999982,0,2455,0,0,6,,,172182371,92637054,19897167,206255,53496199,1809522,287193,1128
run_575,56.599999999998545,4.019999999999982,0,2527,0,0,5,,,153980379,97034263,22258260,264583,55706038,1692192,265883,1518
run_576,56.80000000000291,3.839999999999918,0,2441,0,0,5,,,171072978,92486451,19895970,209404,53500215,1798348,278466,1844
run_577,60.900000000001455,0.0,0,2503,0,0,6,,,157855221,96233428,21672946,266533,55711601,1755854,271690,1771
run_578,56.80000000000291,3.8900000000001,0,2443,0,0,7,,,141514567,102606815,24787972,300112,56021686,1566988,275960,417
run_579,55.599999999998545,4.190000000000055,0,2530,0,0,5,,,157805159,95162088,21242564,261438,55708795,1733845,265136,712
run_580,48.400000000001455,11.730000000000018,0,2542,0,0,7,,,168095655,91849122,19881003,210126,54305271,1776846,285776,1052
run_581,57.099999999998545,3.849999999999909,0,2493,0,0,6,,,153974428,97086444,22163532,269558,56041770,1713049,273767,1041
run_582,52.80000000000291,8.040000000000191,0,2456,0,0,7,,,173313846,93574403,19907187,203893,53152304,1798318,285102,2366
run_583,60.80000000000291,0.0,0,2441,0,0,6,,,161157645,93766155,21125462,240560,55612470,1758045,268030,2100
run_584,60.69999999999709,0.0,0,2529,0,0,6,,,142872418,101509760,24057209,284852,55907892,1578753,273429,465
run_585,61.5,0.0,0,2530,0,0,7,,,165997499,93950138,20071800,216255,54264877,1816216,283371,3518
run_586,61.19999999999709,0.0,0,2526,0,0,6,,,158364153,96442054,21886931,265475,55807329,1724196,272713,2064
run_587,60.69999999999709,0.0,0,2450,0,0,6,,,145645859,100998949,23949951,286088,55632540,1586384,267351,444
run_588,56.39999999999418,3.8799999999998818,0,2496,0,0,5,,,164029616,93947552,20526984,233062,55546349,1747283,264703,1793
run_589,56.0,4.0,0,2499,0,0,7,,,137638984,102509663,24774610,289794,56019938,1568916,278915,240
run_590,57.599999999998545,3.8700000000001182,0,2454,0,0,7,,,163612266,94109590,20793014,221616,55823999,1776869,273712,1511
run_591,60.599999999998545,0.029999999999972715,0,2443,0,0,7,,,149120464,98830830,23090058,276370,55840673,1641770,272723,1034
run_592,48.099999999998545,12.0,0,2443,0,0,8,,,164201388,92500670,19946797,214637,55637800,1777288,279274,1309
run_593,61.0,0.05999999999994543,0,2443,0,0,6,,,149635246,99397972,23019840,277672,56111747,1666407,284767,803
run_594,60.200000000004366,0.009999999999990905,0,2499,0,0,6,,,165629482,92913407,19879938,207443,54914032,1784292,284332,1292
run_595,57.19999999999709,3.8600000000001273,0,2501,0,0,6,,,155079339,96640818,21848717,264091,55669495,1715112,272518,1231
run_596,60.80000000000291,0.049999999999954525,0,2451,0,0,8,,,175480525,92916322,19870426,199021,53033884,1803178,291171,2172
run_597,56.400000000001455,3.8099999999999454,0,2426,0,0,7,,,158418872,96305851,21709067,266174,56101747,1771550,276246,1163
run_598,60.69999999999709,0.03999999999996362,0,2491,0,0,6,,,140321972,101570638,24697675,288439,56010155,1569672,276309,315
run_599,49.10000000000582,11.850000000000136,0,2443,0,0,7,,,164433736,94314466,20493246,218724,55656971,1768625,276440,2348
run_600,60.5,0.029999999999972715,0,2443,0,0,6,,,145814220,100132799,23540830,287629,55936777,1622767,272783,657
run_601,56.599999999998545,4.029999999999973,0,2448,0,0,6,,,166151837,93257295,20026114,219664,55652802,1775035,266871,2191
run_602,60.900000000001455,0.049999999999954525,0,2523,0,0,7,,,148416424,99464706,23349352,276919,55999446,1633203,275209,809
run_603,52.900000000001455,8.039999999999964,0,2540,0,0,7,,,168689808,92292301,19962855,203918,53927503,1766637,277914,2253
run_604,60.5,0.029999999999972715,0,2506,0,0,6,,,155205296,97044371,21948497,264296,55696348,1703622,267039,1155
run_605,57.900000000001455,3.7999999999999545,0,2454,0,0,6,,,178922339,94457968,19746474,200204,51069798,1847619,292239,1615
run_606,60.80000000000291,0.049999999999954525,0,2523,0,0,6,,,168207809,93399088,19892350,210565,54473083,1764711,282970,2021
run_607,60.80000000000291,0.049999999999954525,0,2536,0,0,8,,,151073303,97163274,22493071,267104,55832480,1679980,276550,1258
run_608,57.0,4.0499999999999545,0,2443,0,0,6,,,176186903,93903037,19965153,200362,52300374,1796346,281047,2076
run_609,55.80000000000291,3.9899999999997817,0,2445,0,0,6,,,155543746,95538066,21524895,268163,55853815,1746240,265084,728
run_610,56.599999999998545,4.0300000000002,0,2438,0,0,6,,,173697888,91771257,19895586,203111,53232660,1804906,283137,1590
run_611,56.80000000000291,3.8299999999999272,0,2503,0,0,7,,,156209615,96365398,21781758,262630,55657569,1730813,266745,1302
run_612,61.099999999998545,0.06999999999993634,0,2500,0,0,6,,,177140691,92378474,19779183,196295,51867993,1825137,283195,1833
run_613,57.0,4.0499999999999545,0,2456,0,0,5,,,169655213,93545669,19970687,207102,54439995,1792872,281956,1629
run_614,56.799999999995634,4.040000000000191,0,2442,0,0,7,,,153640834,97019500,22281586,266202,55869602,1684491,266135,1334
run_615,53.200000000004366,7.769999999999982,0,2498,0,0,6,,,176449430,92955808,19871504,202138,52579725,1800555,278226,1836
run_616,57.799999999995634,3.880000000000109,0,2445,0,0,6,,,167770581,94642115,20386165,214587,54484345,2017987,332603,1934
run_617,56.700000000004366,4.029999999999973,0,2443,0,0,6,,,152308188,98107927,22456588,271856,55779875,1682299,268645,1083
run_618,49.0,12.039999999999964,0,2437,0,0,7,,,172021914,93102949,19943375,197886,53069604,1791195,276548,2348
run_619,56.69999999999709,3.8199999999999363,0,2450,0,0,6,,,160584241,95804047,21195643,260405,55614336,1736540,264567,1382
run_620,56.099999999998545,4.009999999999991,0,2435,0,0,7,,,170145719,91792080,19794265,207544,54058401,1813925,291896,1325
run_621,64.70000000000437,4.039999999999964,0,2455,0,1,6,,,216549831,101391647,15017047,179849,42692436,1821037,286406,2274
run_622,56.80000000000291,3.8300000000001546,0,2443,0,0,6,,,160097683,95597893,21409070,253725,55660947,1745148,265901,2309
run_623,60.299999999995634,0.01999999999998181,0,2441,0,0,6,,,139423007,101199599,24388995,290048,55944051,1571645,278650,505
run_624,56.5,3.8199999999999363,0,2439,0,0,8,,,162032172,94253734,20838306,261402,55706431,1752044,268553,1793
run_625,60.5,0.029999999999972715,0,2433,0,0,6,,,175496175,90889418,19826202,202791,52655186,1814135,279316,1878
run_626,59.799999999995634,0.0,0,2451,0,0,5,,,155414824,95228517,21468223,263361,55489515,1721265,262302,857
run_627,56.19999999999709,4.009999999999991,0,2441,0,0,6,,,168456449,91598825,20046898,209555,55207619,1774603,280127,1789
run_628,60.900000000001455,0.049999999999954525,0,2438,0,0,7,,,150388380,98840555,22816019,281149,55961676,1678412,276861,1224
run_629,56.599999999998545,4.0300000000002,0,2454,0,0,6,,,172082045,92349791,19945231,203537,53513387,1797962,282006,2041
run_630,56.80000000000291,3.839999999999918,0,2447,0,0,6,,,156878337,96764433,21780601,267975,55723670,1730424,268392,1820
run_631,62.599999999998545,0.0,0,2443,0,0,6,,,153309907,99309790,23489195,268271,56206024,1629108,281309,2483
run_632,62.30000000000291,0.0,0,2446,0,0,8,,,150427505,98494537,23376034,273046,56102768,1639218,280351,2087
run_633,61.900000000001455,0.0,0,2558,0,0,7,,,143057805,100385284,24839885,287573,56212056,1596076,286139,1018
run_634,57.5,4.039999999999964,0,2442,0,0,7,,,176242834,92676685,19798527,199135,51915089,1803665,283603,2864
run_635,61.80000000000291,0.09000000000014552,0,2575,0,0,7,,,169233142,93593648,19828940,209346,53721189,2001695,335165,2962
run_636,58.5,3.9199999999998454,0,2454,0,0,6,,,168963513,96169290,20296865,215505,53774183,1810015,283966,3166
run_637,54.5,7.920000000000073,0,2432,0,0,5,,,166609925,94572441,20309440,212852,53810037,1800079,282869,3287
run_638,62.0,0.0,0,2446,0,0,7,,,165753095,94355712,20418902,220655,54852957,1790300,279995,3559
run_639,57.799999999995634,3.7999999999999545,0,2442,0,0,7,,,160508399,94100633,21118959,221211,56079190,1777976,277947,2999
run_640,58.099999999998545,3.900000000000091,0,2445,0,0,6,,,154849144,96196570,22136188,264398,56171378,1709805,280189,2895
run_641,62.19999999999709,0.0,0,2437,0,0,6,,,155096782,96994843,22704453,268224,56051899,1683943,279468,2181
run_642,61.89999999999418,0.01999999999998181,0,2446,0,0,7,,,148996211,98349637,23431404,269878,56077222,1627057,276657,1852
run_643,57.400000000001455,4.079999999999927,0,2444,0,0,5,,,176511189,91802102,19883606,200165,51729450,1815031,285394,2859
run_644,54.700000000004366,8.13000000000011,0,2454,0,0,7,,,176849508,96732149,19580680,204442,51603917,1837935,302488,3101
run_645,57.900000000001455,4.099999999999909,0,2436,0,0,6,,,177433028,94011104,19798705,195771,51308184,1811842,290318,3388
run_646,57.69999999999709,4.089999999999918,0,2414,0,0,6,,,172993354,94314912,19912617,205474,53150000,1797075,280648,2742
run_647,57.099999999998545,3.8500000000001364,0,2443,0,0,7,,,160617533,95551871,21222832,239201,55740284,1759850,273143,2039
run_648,61.099999999998545,0.05999999999994543,0,2507,0,0,5,,,146191389,100736631,23919028,287848,56109336,1608168,278797,765
run_649,51.80000000000291,7.990000000000009,0,2499,0,0,7,,,161718148,92196109,20056414,222348,55570000,1766563,266678,1136
run_650,60.700000000004366,0.03999999999996362,0,2444,0,0,6,,,146074335,99764563,23373337,286357,55753514,1618164,269842,619
run_651,60.69999999999709,0.03999999999996362,0,2439,0,0,6,,,167582147,93473443,19953222,213549,55296298,1786442,283548,2179
run_652,60.80000000000291,0.0500000000001819,0,2429,0,0,6,,,150140415,99515765,22978668,271290,56033586,1663692,280474,1009
run_653,57.200000000004366,4.069999999999936,0,2443,0,0,7,,,173434772,93559251,19823406,203793,52998501,1794040,280724,2485
run_654,57.5,3.869999999999891,0,2437,0,0,7,,,166734661,94737688,20430457,219856,55496411,1783711,277645,1856
run_655,69.0,0.060000000000172804,0,2447,0,1,8,,,216235550,105494512,18418390,178162,41993744,1648993,294239,2287
run_656,56.400000000001455,4.019999999999982,0,2440,0,0,6,,,164739224,93653303,20221828,233642,55568793,1753579,267663,2417
run_657,60.30000000000291,0.01999999999998181,0,2441,0,0,7,,,142018000,100484819,23885605,282685,55750759,1586921,276981,473
run_658,60.299999999995634,0.0,0,2445,0,0,6,,,161005437,95164339,21027668,259610,55696442,1740141,273638,1391
run_659,56.700000000004366,3.8599999999999,0,2439,0,0,7,,,172431612,91994086,19575568,202223,53080569,1821045,298338,2626
run_660,56.69999999999709,3.8300000000001546,0,2452,0,0,7,,,160350756,95065140,21153109,262626,55766661,1762857,273443,2024
run_661,52.39999999999418,8.019999999999982,0,2442,0,0,6,,,139926349,101618268,24285299,291592,55859271,1565820,274991,333
run_662,55.299999999995634,3.959999999999809,0,2444,0,0,5,,,148541848,97426937,22305422,276847,55775452,1687509,270193,482
run_663,56.10000000000582,4.0,0,2415,0,0,6,,,165294416,92088133,19878758,216365,55642207,2006051,335800,1569
run_664,60.599999999998545,0.029999999999972715,0,2489,0,0,7,,,145685517,100958850,23833249,280390,55882908,1608527,278597,687
run_665,52.30000000000291,8.009999999999991,0,2445,0,0,5,,,166922373,91488448,19925960,209573,55096085,1743702,273554,2116
run_666,59.900000000001455,0.0,0,2443,0,0,6,,,140136629,100142596,24042802,285649,56043732,1594395,275197,317
run_667,60.5,0.029999999999972715,0,2432,0,0,6,,,162797296,94451550,20707169,238894,55829380,1775684,276330,2020
run_668,56.400000000001455,4.029999999999973,0,2456,0,0,6,,,140386029,101868139,24405566,294404,55967630,1569715,280029,388
run_669,56.80000000000291,3.8400000000001455,0,2445,0,0,6,,,161270098,93987447,20929917,238063,55702766,1769443,277088,2255
run_670,56.19999999999709,4.0099999999997635,0,2443,0,0,7,,,140254230,102369183,24578362,293575,55982824,1566829,277502,424
run_671,56.60000000000582,3.8299999999999272,0,2508,0,0,7,,,158239669,95524090,21290311,264193,55754733,1750244,270572,1471
run_672,56.099999999998545,4.0,0,2435,0,0,7,,,174405510,91042203,19961710,201639,53301318,1787219,280812,2093
run_673,55.19999999999709,3.949999999999818,0,2439,0,0,6,,,139581338,99441368,23491779,281532,55623815,1610267,268416,346
run_674,56.299999999995634,3.799999999999727,0,2514,0,0,6,,,158502383,94619666,21007285,259074,55686568,1745754,268980,900
run_675,52.5,8.019999999999982,0,2452,0,0,7,,,171930491,92136127,19742395,205892,53472759,1828602,295028,1414
run_676,56.0,4.0099999999997635,0,2429,0,0,6,,,156694703,96182217,21585479,266598,55689321,1733774,265941,924
run_677,52.099999999998545,8.0,0,2441,0,0,6,,,169181597,92261595,19904578,208391,54477656,1778579,282113,2338
run_678,59.900000000001455,0.0,0,2445,0,0,7,,,142962709,99760615,23449679,282560,55898887,1634234,274547,475
run_679,60.099999999998545,0.020000000000436557,0,2444,0,0,6,,,163851394,93018546,20127159,235385,55585100,1764143,264745,1690
run_680,60.599999999998545,0.02999999999974534,0,2431,0,0,7,,,143297760,101842646,24206799,292710,55901662,1578298,273872,570
run_681,56.19999999999709,4.0099999999997635,0,2447,0,0,6,,,163282507,94712236,20698296,253515,55510387,1741800,261978,2104
