,cpu_time_diff_ms,sys_time_diff_ms,rss_diff_kb,pagefault_soft_diff,pagefault_hard_diff,ctx_voluntary_diff,ctx_involuntary_diff,bpe_time_us,output_size_bytes,instructions,cpu_cycles,branch_instructions,branch_misses,l1d_access,l1d_miss,l3_access,l3_miss
run_450,52.29999999999927,12.019999999999982,0,2276,0,0,7,,,185946468,97337378,19691076,186492,48206360,1876818,286396,7866
run_451,56.599999999998545,4.029999999999973,0,2287,0,0,6,,,152793530,97151175,22444036,273066,55774070,1684638,265557,876
run_452,60.10000000000218,4.0,0,2287,0,0,6,,,186839720,96401803,19413036,190949,48431718,1879548,288658,5216
run_453,59.900000000001455,3.990000000000009,0,2291,0,0,6,,,166931169,97898004,21213032,221654,53270921,1758466,265662,8159
run_454,60.599999999998545,4.039999999999964,0,2279,0,0,7,,,179639163,97783195,19474389,191439,49704817,1870209,292977,8369
run_455,59.89999999999782,4.0,0,2291,0,0,5,,,164527806,96927183,21321977,220233,53804074,1732471,263319,7775
run_456,60.599999999998545,3.7999999999999545,0,2290,0,0,8,,,178450246,97315956,19599959,197315,50258129,1850981,280899,7387
run_457,65.0,0.05999999999994543,0,2272,0,0,7,,,164779407,99844025,22092953,221717,53081939,1739231,286689,7834
run_458,62.400000000001455,0.15000000000009095,0,2278,0,0,7,,,173540081,96203043,19744185,202045,51995064,1784681,281047,5787
run_459,61.400000000001455,4.079999999999927,0,2288,0,0,6,,,192266509,98738142,20238171,185198,46820356,1829492,286980,7148
run_460,65.40000000000146,0.0,0,2287,0,0,8,,,180153245,99459346,19551918,197431,49755181,1864723,283875,8373
run_461,60.29999999999927,3.8700000000001182,0,2289,0,0,6,,,165897966,97621390,21135322,216885,52656779,1782053,274583,8147
run_462,60.29999999999927,4.009999999999991,0,2284,0,0,5,,,178968854,97567058,19591696,195385,49542516,1869027,288252,7333
run_463,61.20000000000073,0.06999999999993634,0,2287,0,0,7,,,149544967,97328743,22925903,271877,55878418,1654840,268426,950
run_464,59.400000000001455,3.9700000000000273,0,2285,0,0,7,,,186713281,96575894,19556581,189364,48442452,1861237,284649,5010
run_465,60.5,0.029999999999972715,0,2273,0,0,5,,,143935604,100448533,24174562,286064,56003612,1619223,276647,385
run_466,58.79999999999927,4.170000000000073,0,2286,0,0,6,,,175827152,94471769,19621098,201542,51997549,1819631,280677,6172
run_467,64.30000000000291,0.029999999999972715,0,2283,0,0,7,,,181372735,96977010,19688691,191550,48790179,1857921,283238,7776
run_468,60.5,4.029999999999973,0,2289,0,0,7,,,168000398,97694336,20818635,211113,52246322,1792316,269387,7907
run_469,56.10000000000218,8.0,0,2287,0,0,7,,,183506299,97723239,19862673,191647,48401345,1846760,277627,8105
run_470,60.70000000000073,4.039999999999964,0,2283,0,0,6,,,167947038,96065193,20652760,206033,52556899,1818363,270693,7953
run_471,59.20000000000073,4.2000000000000455,0,2294,0,0,7,,,180046941,95950282,19765136,197029,50062162,1828788,280914,7615
run_472,60.89999999999782,4.0499999999999545,0,2280,0,0,6,,,162745257,98343499,22935345,228210,54352930,1686008,287279,7938
run_473,60.5,3.7899999999999636,0,2272,0,0,6,,,179790082,97838908,19710031,200422,50813835,1842968,282946,8128
run_474,64.0,0.0,0,2287,0,0,9,,,159291523,98908027,22841833,229309,55338517,1656389,272241,8196
run_475,64.09999999999854,0.010000000000218279,0,2286,0,0,7,,,171743988,97535729,20251060,206158,51436255,1831260,277596,7801
run_476,60.20000000000073,4.009999999999991,0,2285,0,0,6,,,176629792,97824740,19108600,193133,49717795,1897247,307185,9644
run_477,61.29999999999927,0.06999999999993634,0,2277,0,0,5,,,153067398,95987412,22420719,269754,55950834,1707522,272503,1165
run_478,62.69999999999709,0.0,0,2294,0,0,6,,,188463123,95028134,19080420,186669,48278150,1836780,276694,4662
run_479,59.70000000000073,3.910000000000082,0,2287,0,0,7,,,159838543,98575036,22943596,226907,56016136,1647079,271694,7270
run_480,60.099999999998545,4.0,0,2283,0,0,7,,,168961126,98308991,20650001,213171,52239368,1825348,277162,7842
run_481,63.70000000000073,0.0,0,2271,0,0,7,,,180042146,98286599,19815830,197147,49758606,1842316,280133,7799
run_482,60.20000000000073,4.009999999999991,0,2290,0,0,7,,,162978165,98415979,22366877,222180,54325449,1689274,280384,8356
run_483,63.79999999999927,0.0,0,2287,0,0,6,,,173526388,97726976,19932292,206157,51662945,1821238,267761,7832
run_484,59.79999999999927,3.990000000000009,0,2288,0,0,7,,,183358197,97686991,19812437,193737,48199421,1867966,277888,7614
run_485,64.40000000000146,0.029999999999972715,0,2282,0,0,8,,,164121328,97630494,21497917,215522,53142486,1762763,276352,7959
run_486,59.400000000001455,4.210000000000036,0,2286,0,0,6,,,178277508,96832001,19758703,197545,50309240,1828036,278623,7354
run_487,64.79999999999927,0.049999999999954525,0,2296,0,0,6,,,161783410,96156749,22346437,225253,54464813,1715247,277895,7479
run_488,60.5,3.7899999999999636,0,2272,0,0,9,,,177004240,98277648,19746241,201190,50997946,1859171,282043,6975
run_489,65.0,0.05999999999994543,0,2277,0,0,6,,,164974139,97320690,21761842,217618,53358406,1739527,280580,7438
run_490,60.29999999999927,4.019999999999982,0,2290,0,0,5,,,179578773,97348106,19427803,194510,49877356,1867762,286443,7329
run_491,61.29999999999927,0.07000000000016371,0,2286,0,0,6,,,150934139,99089754,23086624,284041,55806576,1656624,270279,738
run_492,55.29999999999927,7.960000000000036,0,2289,0,0,6,,,185412350,96121258,19555646,195261,48784565,1846244,285990,4497
run_493,64.70000000000073,0.03999999999996362,0,2281,0,0,6,,,161380038,97411733,22530041,219133,54055037,1721715,281717,7885
run_494,60.39999999999782,3.7899999999999636,0,2290,0,0,7,,,179017299,96837804,19557736,191728,50516745,1831493,279992,7207
run_495,65.39999999999782,0.07999999999992724,0,2290,0,0,7,,,164912034,98617003,22209317,214054,52606561,1719282,283451,8179
run_496,57.69999999999709,4.0900000000001455,0,2271,0,0,7,,,173198188,92921447,19781260,206239,52587423,1838013,289004,1239
run_497,55.30000000000291,3.9600000000000364,0,2280,0,0,7,,,152341762,95391283,21965791,273666,55720038,1738299,267464,410
run_498,58.79999999999927,4.169999999999845,0,2288,0,0,6,,,183607260,96024564,19632902,197684,49436990,1860212,282489,3577
run_499,60.69999999999709,4.039999999999964,0,2287,0,0,7,,,162078239,98762174,23072373,227999,54567350,1677096,283400,7864
run_500,64.29999999999927,0.0,0,2289,0,0,7,,,178687956,97248752,19606419,198259,50387615,1851589,281543,7749
run_501,64.5,0.0,0,2283,0,0,6,,,162947924,99443286,22338611,221800,54124291,1699628,278497,7680
run_502,61.10000000000218,0.0,0,2288,0,0,7,,,165170765,91983731,20322361,215741,55643162,1770367,265664,1225
run_503,62.900000000001455,0.0,0,2283,0,0,7,,,162348422,94938518,21129971,220464,55876852,1753740,273191,4684
run_504,61.0,3.660000000000082,0,2275,0,0,8,,,169866131,98849636,20596604,210811,51706850,1835291,277958,7856
run_505,64.60000000000218,0.03999999999996362,0,2287,0,0,7,,,161947992,98055914,22388706,229424,55345707,1671021,268787,6911
run_506,59.79999999999927,4.0,0,2282,0,0,7,,,173567798,97553641,19964551,205421,51857374,1819756,272030,6958
run_507,53.599999999998545,8.100000000000136,0,2289,0,0,6,,,171711417,91615326,19792944,202964,53040575,1821990,285831,1494
run_508,58.89999999999782,4.169999999999845,0,2284,0,0,6,,,178147656,93582125,19693948,200045,51183431,1836716,285082,3439
run_509,63.900000000001455,0.0,0,2285,0,0,6,,,176225424,93640444,19401011,185440,49975604,1883594,293074,8985
run_510,61.29999999999927,4.070000000000164,0,2289,0,0,9,,,173235129,98253709,20142262,202292,51487945,1815667,277109,7301
run_511,61.0,0.05999999999994543,0,2283,0,0,6,,,173744427,90947938,19895917,204056,52831528,1831060,280688,1132
run_512,59.39999999999782,3.9600000000000364,0,2270,0,0,7,,,177676770,96221567,19603225,203789,51570846,1832694,282086,6146
run_513,55.599999999998545,7.980000000000018,0,2286,0,0,6,,,181399882,97443879,19829499,194879,49316318,1836585,278289,8304
run_514,64.30000000000291,0.01999999999998181,0,2288,0,0,7,,,166341688,97965420,21495796,215542,54186165,1722107,269569,7601
run_515,56.70000000000073,7.819999999999936,0,2290,0,0,7,,,176194403,97953290,19633433,199993,50787004,1857411,279219,7950
run_516,64.60000000000218,0.029999999999972715,0,2276,0,0,7,,,162303090,98478500,22363853,226457,54210039,1705071,276337,7460
run_517,57.099999999998545,3.8300000000001546,0,2289,0,0,7,,,165149276,90576728,19976820,212971,55445075,1764691,259084,1322
run_518,58.900000000001455,3.939999999999827,0,2287,0,0,6,,,162002273,95430184,21466974,221800,55909454,1713903,271156,5756
run_519,64.30000000000291,0.009999999999990905,0,2277,0,0,6,,,168785831,98383843,20868564,212988,52261136,1807282,279094,7885
run_520,60.099999999998545,4.0,0,2273,0,0,7,,,182654511,97855103,19716377,192698,49018103,1862657,284497,7887
run_521,60.20000000000073,4.009999999999991,0,2289,0,0,8,,,163595557,96863509,21497015,222168,53644876,1757971,275408,6925
run_522,60.20000000000073,3.790000000000191,0,2287,0,0,6,,,180506069,97622447,19684244,199522,50095586,1849804,281465,7527
run_523,64.79999999999927,0.049999999999954525,0,2291,0,0,7,,,166324668,97754407,21289348,214808,53355201,1751433,272879,7771
run_524,55.900000000001455,7.990000000000009,0,2281,0,0,7,,,171721047,95567820,19363535,200529,51248405,1881756,286762,10026
run_525,57.39999999999782,3.75,0,2283,0,0,7,,,143604893,99717966,24097713,285897,55925193,1593259,272784,829
run_526,58.79999999999927,4.160000000000082,0,2297,0,0,6,,,179847089,95038375,19777703,195715,50833696,1817217,279995,3943
run_527,60.900000000001455,4.0499999999999545,0,2270,0,0,5,,,186787512,99109974,20542072,187917,48020021,1854762,297337,8126
run_528,60.60000000000218,4.029999999999973,0,2275,0,0,7,,,176373306,96203850,19651056,198311,51163389,1829125,281103,6890
run_529,64.29999999999927,0.01999999999998181,0,2285,0,0,6,,,159169604,96829925,22627082,229384,55075442,1693502,275397,7592
run_530,56.599999999998545,8.0300000000002,0,2288,0,0,7,,,176976694,98923262,19748027,201620,50758415,1844614,273686,8040
run_531,59.89999999999782,3.769999999999982,0,2286,0,0,8,,,158715794,98214470,22966978,245865,55908851,1654040,271423,7952
run_532,59.89999999999782,3.990000000000009,0,2277,0,0,7,,,169799890,97143991,20548110,206525,52589318,1801205,270957,7818
run_533,61.099999999998545,0.05999999999994543,0,2291,0,0,6,,,167847139,90930476,19894707,210712,55272090,1778722,267193,1230
run_534,60.099999999998545,4.0,0,2289,0,0,7,,,171137842,96578097,19973623,203341,52026374,1828525,274720,4960
run_535,65.5,0.07999999999992724,0,2272,0,0,7,,,189871738,99820815,20901088,187315,47384255,1831857,293292,8019
run_536,57.69999999999709,3.8700000000001182,0,2281,0,0,7,,,166181773,92843964,20362021,214048,55378842,1770302,266226,2402
run_537,55.0,7.9500000000000455,0,2284,0,0,6,,,177580089,93535985,19719781,202896,52007262,1820665,279691,1454
run_538,59.89999999999418,4.0,0,2288,0,0,8,,,177386406,97625390,19667323,201931,50446308,1857149,280728,8163
run_539,60.5,4.029999999999973,0,2285,0,0,5,,,163811448,97380664,21732497,219581,54212954,1725740,272248,8224
run_540,59.900000000001455,3.990000000000009,0,2286,0,0,7,,,178800270,96805665,19674154,197079,50654511,1823354,281228,7282
run_541,64.59999999999854,0.029999999999972715,0,2292,0,0,6,,,162533289,97353798,22173310,221270,54680044,1688210,271571,7089
run_542,64.59999999999854,0.029999999999972715,0,2284,0,0,7,,,177464003,97725994,19641238,200937,50914776,1859331,281963,7120
run_543,64.5,0.0,0,2270,0,0,6,,,160324027,98588185,22665659,225366,54812799,1690231,282966,7513
run_544,61.0,3.6400000000001,0,2286,0,0,8,,,179484190,96458417,19435318,196413,50124187,1858168,282716,7063
run_545,64.30000000000291,0.01999999999998181,0,2282,0,0,7,,,161358772,97725796,22398632,223504,54666307,1698289,279368,6998
run_546,56.69999999999709,7.809999999999945,0,2286,0,0,9,,,178402790,97396810,19475938,198120,50519564,1865355,288492,8350
run_547,60.60000000000582,4.029999999999973,0,2284,0,0,6,,,164019700,97598716,21955454,227416,53920593,1725585,277912,7942
run_548,60.69999999999709,3.8099999999999454,0,2288,0,0,7,,,181995304,96396110,19586686,190788,49435929,1852539,281827,7265
run_549,60.900000000001455,4.050000000000182,0,2287,0,0,8,,,168015603,97541353,20765260,206652,52353050,1772797,276565,7228
run_550,52.30000000000291,12.019999999999982,0,2287,0,0,6,,,182305385,97977561,19527843,191956,48874911,1873276,292970,7898
run_551,61.200000000004366,4.069999999999936,0,2272,0,0,6,,,177817931,98448347,19555001,199413,50954249,1856378,283853,7346
run_552,61.299999999995634,3.740000000000009,0,2283,0,0,7,,,165495125,97865504,21815038,219792,53671007,1718661,276892,8028
run_553,60.400000000001455,4.020000000000209,0,2285,0,0,6,,,183262357,96932328,19593090,192828,49354350,1864413,280325,7339
run_554,64.90000000000146,0.05999999999994543,0,2288,0,0,6,,,166778838,99140193,21659149,222361,52365834,1755221,281777,7400
run_555,57.30000000000291,4.069999999999936,0,2279,0,0,6,,,170210573,91359460,19759194,205697,53750568,1818417,285034,1175
run_556,59.19999999999709,3.9500000000000455,0,2292,0,0,7,,,172355596,93496912,19709316,202813,52679913,1809028,273212,4454
run_557,64.5,0.03999999999996362,0,2290,0,0,6,,,182472275,97042572,19697909,188652,48716935,1870914,288561,7636
run_558,60.400000000001455,4.019999999999982,0,2275,0,0,7,,,166070852,98624402,21231994,217504,52762746,1786761,278846,7621
run_559,57.599999999998545,8.090000000000146,0,2273,0,0,6,,,188080863,99595808,20934706,185272,47469192,1817816,293488,7842
run_560,57.60000000000582,7.8599999999999,0,2287,0,0,7,,,185472489,98814641,19551241,192257,48523596,1863732,291902,7771
run_561,62.099999999998545,3.8900000000001,0,2286,0,0,7,,,178396600,100173231,19511145,197947,50231884,1862599,283275,7485
run_562,61.0,4.059999999999945,0,2292,0,0,6,,,172655207,97497989,20027626,207230,51612203,1835679,277655,7372
run_563,60.0,4.0,0,2275,0,0,7,,,176798470,97137883,19426655,191637,49942288,1858387,295068,9378
run_564,61.0,4.059999999999945,0,2292,0,0,7,,,173861912,96589512,19711453,202125,51514758,1831298,268886,6777
run_565,61.19999999999709,4.069999999999936,0,2293,0,0,6,,,191287922,99144149,20636934,184162,46727861,1808757,291060,9429
run_566,61.700000000004366,3.8700000000001182,0,2270,0,0,7,,,185559297,99065074,19577454,196408,49091861,1888541,299748,7435
run_567,56.5,8.029999999999973,0,2275,0,0,8,,,175095582,96865665,19748657,196711,51325700,1827150,270923,8044
run_568,64.80000000000291,0.049999999999954525,0,2289,0,0,7,,,188735712,99526869,20646553,183129,47165341,1826379,287158,8005
run_569,57.69999999999709,3.8600000000001273,0,2288,0,0,6,,,168294862,92177598,20026543,221794,55625814,1796756,266105,1520
run_570,63.299999999995634,0.0,0,2288,0,0,6,,,173959185,93824470,19674966,206704,52383190,1833430,276840,2598
run_571,60.0,3.9700000000000273,0,2280,0,0,9,,,178775778,97179679,19553993,191236,50122121,1868213,290287,7806
run_572,64.19999999999709,0.009999999999990905,0,2289,0,0,6,,,163037832,96332509,21919037,218138,54488577,1710651,271912,7536
run_573,60.700000000004366,3.8099999999999454,0,2287,0,0,6,,,178481811,97215490,19495350,195675,50622125,1854753,283738,8066
run_574,60.799999999995634,0.049999999999954525,0,2272,0,0,8,,,142650545,101459547,24137612,290013,55965487,1597494,276812,682
run_575,63.60000000000582,0.21000000000003638,0,2281,0,0,6,,,179837679,95440015,19535219,190741,50460638,1855297,285284,6403
run_576,61.299999999995634,0.07999999999992724,0,2285,0,0,6,,,144139268,100863419,24824690,289226,56143166,1591390,277113,501
run_577,59.200000000004366,4.180000000000064,0,2287,0,0,7,,,180629825,94565048,19685447,195371,50501639,1850830,278853,4574
run_578,60.0,3.9899999999997817,0,2287,0,0,8,,,183719411,97094793,19608351,188885,48321403,1869432,292708,7655
run_579,60.19999999999709,0.009999999999763531,0,2285,0,0,6,,,148270853,98183808,22599014,276146,55580516,1659696,264297,673
run_580,59.200000000004366,4.190000000000055,0,2294,0,0,7,,,180289084,93964937,19656019,194406,50136361,1850332,288520,3886
run_581,57.0,4.059999999999945,0,2280,0,0,7,,,173454387,91319733,19838171,199215,52513085,1827649,284138,758
run_582,59.5,3.980000000000018,0,2273,0,0,6,,,177821993,96989911,19667055,200268,51403021,1837793,285832,5969
run_583,60.700000000004366,4.039999999999964,0,2285,0,0,6,,,186707341,97796920,20425616,187061,47642502,1842215,284873,7647
run_584,57.599999999998545,7.859999999999673,0,2285,0,0,7,,,179756160,99887089,19546251,194839,50168333,1850545,281300,8466
run_585,61.0,4.059999999999945,0,2285,0,0,9,,,161249407,97566546,21547164,215962,52576934,1814026,286904,10994
run_586,60.799999999995634,4.050000000000182,0,2281,0,0,7,,,188015600,98394653,20752955,185511,47539123,1846038,294887,8482
run_587,59.60000000000582,3.980000000000018,0,2292,0,0,6,,,164415713,95340877,20845627,207748,52527428,1817087,281539,8771
run_588,65.69999999999709,0.09999999999990905,0,2283,0,0,7,,,191467910,99212793,20546545,180536,46696872,1790027,289011,8060
run_589,65.70000000000437,0.0,0,2284,0,0,6,,,184905554,100056816,19965409,192996,48837347,1853658,292529,8078
run_590,65.19999999999709,0.0,0,2271,0,0,7,,,177436533,99635834,19674647,195945,50511039,1853104,282878,7510
run_591,65.30000000000291,0.0,0,2285,0,0,6,,,167395205,98871976,21286708,215734,52173545,1753752,277383,7475
run_592,60.80000000000291,3.8400000000001455,0,2287,0,0,8,,,183358635,98533668,19567494,189795,48429909,1865884,284744,7478
run_593,65.69999999999709,0.0,0,2287,0,0,7,,,179689424,99450278,19516989,198535,50044924,1869520,287741,7192
run_594,64.29999999999563,0.0,0,2283,0,0,6,,,165049575,98022066,21451175,219999,53560562,1752569,274061,7573
run_595,60.0,3.900000000000091,0,2285,0,0,6,,,176352092,96460540,19653564,197190,50736803,1832431,276537,7443
run_596,60.69999999999709,4.039999999999964,0,2293,0,0,8,,,162313922,98378548,22598986,221973,54249014,1685151,277659,6626
run_597,65.80000000000291,0.0,0,2272,0,0,7,,,182937245,100639082,19705631,191245,49197376,1871323,302862,8659
run_598,61.30000000000291,0.0,0,2276,0,0,6,,,158731540,94767004,21605256,244124,55851102,1746362,269606,1597
run_599,64.59999999999854,0.0,0,2287,0,0,6,,,166528882,96404421,21087657,216850,53034023,1765698,279603,5077
run_600,57.400000000001455,7.850000000000364,0,2287,0,0,6,,,182367439,99560259,19403610,192349,49519868,1864656,295215,8481
run_601,60.80000000000291,4.049999999999727,0,2291,0,0,6,,,173407511,97991526,19853900,205092,51152611,1845290,277411,8306
run_602,65.59999999999854,0.08999999999969077,0,2279,0,0,6,,,189918814,101823316,21266209,184453,46818866,1732806,296542,13747
run_603,60.400000000001455,4.0300000000002,0,2291,0,0,8,,,183286257,97935590,19560498,184666,48605814,1857164,284249,8527
run_604,61.900000000001455,0.0,0,2290,0,0,7,,,158586265,94449205,21643635,228820,55909537,1736413,270598,1863
run_605,63.700000000004366,0.0,0,2272,0,0,6,,,164327502,97385734,21488852,222091,54562300,1759386,277651,5338
run_606,61.0,0.0,0,2278,0,0,7,,,160708089,94738680,21045936,229170,55862061,1763843,266582,1949
run_607,63.80000000000291,0.0,0,2288,0,0,7,,,164065106,96290997,21597396,222307,54752923,1735634,272014,5220
run_608,65.09999999999854,0.0,0,2287,0,0,8,,,176405883,99012533,19597560,197967,50471948,1851416,279222,7844
run_609,64.70000000000437,0.0,0,2289,0,0,6,,,165573298,99126779,21875372,221548,52925488,1734493,278222,9102
run_610,56.80000000000291,3.6399999999998727,0,2284,0,0,8,,,167697068,92005348,20043990,212905,55478376,1777367,268312,1677
run_611,63.900000000001455,0.0,0,2287,0,0,6,,,167373031,96001528,20744232,207953,52983110,1770880,275174,5579
run_612,56.5,8.029999999999745,0,2285,0,0,6,,,181818708,98771513,19707624,192304,49353996,1850285,283952,7880
run_613,64.70000000000437,0.03999999999996362,0,2273,0,0,8,,,166245045,98850585,21695558,218453,52805453,1768938,283293,7881
run_614,59.299999999995634,4.179999999999836,0,2286,0,0,6,,,179214272,96534090,19779947,194754,49848384,1835689,282418,7739
run_615,61.200000000004366,3.7199999999998,0,2283,0,0,7,,,163958585,99153911,22417682,222760,53647223,1705412,283184,7896
run_616,57.69999999999709,3.7600000000002183,0,2289,0,0,6,,,169480917,90936097,19738482,208078,54433901,1816927,279592,1423
run_617,55.900000000001455,8.0,0,2287,0,0,7,,,172682816,94651890,19561502,202511,51833341,1845593,278228,5357
run_618,56.200000000004366,4.0099999999997635,0,2283,0,0,5,,,165989044,90723806,20047130,210997,55554271,1778784,265793,970
run_619,63.900000000001455,0.0,0,2234,0,0,6,,,166248533,95643310,21103692,215248,53687438,1772427,276086,5472
run_620,64.40000000000146,0.0,0,2280,0,0,7,,,178739211,97323424,19589802,194650,50432817,1859015,284566,7361
run_621,60.599999999998545,3.8399999999996908,0,2272,0,0,8,,,164045627,98249711,22095316,219492,54059874,1725056,279881,7699
run_622,60.5,3.800000000000182,0,2287,0,0,6,,,178336526,97343712,19557480,200612,50323205,1855865,285688,7227
run_623,64.59999999999854,0.02999999999974534,0,2286,0,0,5,,,162560785,97197444,22228243,219878,54350618,1707402,275923,7035
run_624,61.80000000000291,3.869999999999891,0,2285,0,0,8,,,182779784,99384053,19520437,192668,49006884,1868469,292992,7809
run_625,57.900000000001455,3.880000000000109,0,2277,0,0,7,,,162181155,93438362,21002388,227446,55885322,1786420,270915,1256
run_626,63.5,0.0,0,2294,0,0,7,,,163826722,96427631,21442873,218805,54556241,1720361,266880,5570
run_627,57.5,3.8299999999999272,0,2287,0,0,7,,,161947590,92360849,20961524,217118,55976514,1779091,271262,1041
run_628,64.5,0.02999999999974534,0,2283,0,0,7,,,167623838,97800201,21249251,214347,52605886,1791947,281300,6763
run_629,64.30000000000291,0.01999999999998181,0,2271,0,0,6,,,180429941,98374342,19585534,191170,49706048,1868194,288394,8283
run_630,65.0,0.05999999999994543,0,2290,0,0,6,,,169580330,97357259,20480716,214291,51915836,1829488,274776,7947
run_631,64.59999999999854,0.03000000000020009,0,2287,0,0,7,,,184776158,98244288,19863284,190044,48271902,1863154,288699,8332
run_632,61.80000000000291,3.880000000000109,0,2288,0,0,7,,,176392081,100211412,19731984,200856,50116449,1866849,280612,8276
run_633,61.400000000001455,0.07999999999992724,0,2282,0,0,6,,,152027878,96893624,22772093,269349,56086947,1684206,272386,868
run_634,60.5,4.019999999999982,0,2286,0,0,6,,,160097421,96061942,22441391,221354,55116052,1692603,278391,4004
run_635,64.80000000000291,0.0,0,2296,0,0,9,,,179492105,96750636,19538541,193712,50015490,1847010,282828,7402
run_636,61.80000000000291,3.9299999999998363,0,2272,0,0,6,,,170518513,99385104,20879461,208429,51855156,1816287,286790,7352
run_637,57.099999999998545,4.0600000000004,0,2277,0,0,5,,,173755397,90993836,19797629,200830,52659557,1821499,278107,1245
run_638,55.60000000000582,7.970000000000255,0,2290,0,0,8,,,181062103,96627660,19769458,202247,50790252,1828195,276783,6384
run_639,61.299999999995634,0.07999999999992724,0,2286,0,0,6,,,172608134,92455450,19750708,204345,52320279,1835226,290119,1273
run_640,55.39999999999418,8.190000000000055,0,2289,0,0,7,,,179129051,95010242,19500695,195694,50889670,1860033,289536,5717
run_641,60.5,4.029999999999745,0,2281,0,0,5,,,259584534,97627647,20412549,156622,43338660,1845784,363027,7725
run_642,64.5,0.03999999999996362,0,2290,0,0,7,,,176683375,97868353,19556764,194567,50778689,1837407,276883,6618
run_643,61.30000000000291,0.07000000000016371,0,2290,0,0,6,,,144633095,99434747,24411505,290490,56055586,1601311,276158,543
run_644,59.80000000000291,3.9900000000002365,0,2271,0,0,6,,,181356916,96590114,19603105,194289,50246849,1877658,293368,5895
run_645,64.40000000000146,0.02999999999974534,0,2280,0,0,6,,,160658098,98126806,22517807,222714,54369991,1685651,275014,7417
run_646,65.0,0.0,0,2229,0,0,9,,,179714835,97686559,19327839,191702,49880507,1895328,291171,7472
run_647,61.099999999998545,3.900000000000091,0,2228,0,0,6,,,162779860,98287743,21689106,221654,52430404,1784755,285295,8619
run_648,61.10000000000582,4.070000000000164,0,2289,0,0,6,,,188080424,98580514,20718086,186721,47416630,1824029,285594,7450
run_649,61.400000000001455,3.850000000000364,0,2283,0,0,8,,,179616558,98337361,19451272,189355,49554767,1860409,291605,7671
run_650,60.400000000001455,4.0300000000002,0,2229,0,0,6,,,169286608,96756528,20640247,207524,52203862,1802475,274862,6897
run_651,61.19999999999709,4.069999999999709,0,2283,0,0,6,,,184268891,99287842,20183290,188796,48457295,1846064,289344,7230
run_652,61.599999999998545,0.0,0,2275,0,0,7,,,163827285,93261422,20743649,224857,55955931,1790376,270408,854
run_653,60.0,3.8700000000003456,0,2287,0,0,6,,,163845400,95812747,21168066,214760,53839189,1751212,272886,5200
run_654,61.200000000004366,3.8400000000001455,0,2224,0,0,7,,,180497439,99080556,19483291,194668,49648952,1866288,285313,7855
run_655,57.099999999998545,8.070000000000164,0,2289,0,0,6,,,175300314,97783397,19572407,202330,51021765,1849044,273925,7011
run_656,64.40000000000146,0.01999999999998181,0,2225,0,0,8,,,159287942,97862419,22778522,228457,54899239,1681916,274601,8034
run_657,60.400000000001455,4.019999999999982,0,2226,0,0,6,,,177784276,97549030,19610649,192722,50624571,1832371,274914,7327
run_658,64.90000000000146,0.05999999999994543,0,2289,0,0,6,,,162698862,98844467,22550453,219069,53822086,1673270,274547,7365
run_659,57.400000000001455,7.859999999999673,0,2225,0,0,7,,,181451848,99124636,19515690,192787,49482798,1872854,288919,8374
run_660,60.700000000004366,4.039999999999964,0,2212,0,0,7,,,171810094,98549697,20176948,207050,51515595,1848835,277523,7875
run_661,57.099999999998545,8.050000000000182,0,2226,0,0,6,,,187981256,99235530,20906432,183634,47451574,1823378,287070,8499
run_662,61.60000000000582,0.0,0,2229,0,0,7,,,170944070,92436463,19862617,211260,54880673,1803415,271947,2369
run_663,56.0,7.880000000000109,0,2230,0,0,6,,,178349204,94664724,19614666,201546,51351402,1855856,279221,4207
run_664,54.099999999998545,8.11999999999989,0,2218,0,0,6,,,172608457,93978840,19777493,199344,51580103,1837069,286282,3583
run_665,63.0,0.0,0,2230,0,0,6,,,159001856,93982595,21527829,218490,55711497,1709844,259937,2044
run_666,60.799999999995634,0.0,0,2228,0,0,6,,,148271919,97981291,23418897,292580,55976423,1640974,268813,951
run_667,55.900000000001455,8.0,0,2277,0,0,7,,,185443357,97273734,19707138,195331,49088715,1868313,280982,4700
run_668,58.700000000004366,3.9299999999998363,0,2273,0,0,6,,,159559925,97420838,22590097,226110,56098135,1663834,269018,1417
run_669,59.69999999999709,3.9900000000002365,0,2289,0,0,6,,,167517011,96083740,20571193,218190,53493743,1791683,269154,4343
run_670,56.69999999999709,3.8200000000001637,0,2287,0,0,6,,,164106716,94001599,20682627,241978,55600964,1766962,260326,1527
run_671,64.40000000000146,0.02999999999974534,0,2232,0,0,7,,,165019220,96673532,21575731,221275,54024213,1749187,277477,5743
run_672,61.700000000004366,3.869999999999891,0,2281,0,0,7,,,184786950,99575481,19893799,187423,48631525,1846207,291390,7812
run_673,60.400000000001455,4.019999999999982,0,2224,0,0,7,,,174980286,96588837,19667084,197020,51288553,1829311,270622,7142
run_674,64.5,0.03000000000020009,0,2237,0,0,7,,,188403374,97713852,19708567,186042,47085813,1856069,284797,7539
run_675,64.40000000000146,0.01999999999998181,0,2213,0,0,6,,,173082148,98268134,20056685,207365,51629373,1856972,278344,7348
run_676,60.900000000001455,4.049999999999727,0,2217,0,0,6,,,188472689,99384195,20673643,182623,47211937,1822660,289617,8230
run_677,58.099999999998545,7.889999999999873,0,2226,0,0,7,,,184813341,99594825,19470295,193476,48777983,1863334,291274,7748
